date,price,open,high,low,change %,vol,perc_chg
2017-05-18,988.38,"1,004.85","1,005.04",984.55,-2.01%,,
2017-05-19,995.67,986.38,"1,000.10",985.26,0.74%,,
2017-05-22,"1,003.66",999.48,"1,005.48",999.48,0.80%,,
2017-05-23,"1,004.47","1,004.38","1,006.77","1,000.53",0.08%,,
2017-05-24,"1,005.03","1,003.52","1,007.66","1,000.94",0.06%,,
2017-05-25,"1,014.55","1,006.58","1,015.48","1,006.58",0.95%,,
2017-05-26,"1,017.00","1,013.38","1,017.00","1,012.72",0.24%,,
2017-05-29,"1,015.19","1,017.21","1,018.50","1,014.32",-0.18%,,
2017-05-30,"1,011.77","1,015.10","1,015.29","1,011.22",-0.34%,,
2017-05-31,"1,005.33","1,011.69","1,014.05","1,005.19",-0.64%,,
2017-06-01,"1,008.47","1,006.36","1,009.34","1,004.95",0.31%,,
2017-06-02,"1,015.08","1,008.51","1,015.74","1,008.51",0.66%,,
2017-06-05,"1,017.59","1,015.27","1,018.91","1,014.72",0.25%,,
2017-06-06,"1,015.89","1,017.34","1,018.30","1,014.06",-0.17%,,
2017-06-07,"1,015.75","1,015.16","1,017.36","1,013.30",-0.01%,,
2017-06-08,"1,019.06","1,014.79","1,020.25","1,013.87",0.33%,,
2017-06-09,"1,018.19","1,019.89","1,023.17","1,016.25",-0.09%,,
2017-06-12,"1,008.92","1,016.89","1,016.89","1,005.95",-0.91%,,
2017-06-13,"1,009.78","1,007.75","1,011.86","1,007.75",0.09%,,
2017-06-14,"1,013.69","1,010.59","1,016.75","1,008.52",0.39%,,
2017-06-15,"1,003.64","1,014.25","1,014.64","1,000.05",-0.99%,,
2017-06-16,"1,003.12","1,002.86","1,004.36","1,001.31",-0.05%,,
2017-06-19,"1,012.95","1,003.52","1,012.95","1,003.29",0.98%,,
2017-06-20,"1,008.67","1,011.61","1,014.77","1,006.43",-0.42%,,
2017-06-21,"1,006.47","1,006.84","1,006.84","1,001.71",-0.22%,,
2017-06-22,"1,008.81","1,006.26","1,010.53","1,006.02",0.23%,,
2017-06-23,"1,011.67","1,009.30","1,013.62","1,008.31",0.28%,,
2017-06-26,"1,019.11","1,012.74","1,021.54","1,012.17",0.74%,,
2017-06-27,"1,016.68","1,019.63","1,020.51","1,014.49",-0.24%,,
2017-06-28,"1,012.10","1,014.80","1,014.82","1,008.38",-0.45%,,
2017-06-29,"1,014.02","1,013.95","1,018.73","1,008.82",0.19%,,
2017-06-30,"1,010.80","1,011.62","1,011.73","1,007.58",-0.32%,,
2017-07-03,"1,014.24","1,011.02","1,015.00","1,009.76",0.34%,,
2017-07-04,"1,006.72","1,013.62","1,013.98","1,005.89",-0.74%,,
2017-07-05,"1,009.85","1,006.36","1,010.41","1,004.21",0.31%,,
2017-07-06,"1,006.16","1,010.64","1,011.20","1,005.34",-0.37%,,
2017-07-07,"1,002.48","1,006.34","1,006.47","1,001.69",-0.37%,,
2017-07-10,"1,009.29","1,003.12","1,009.59","1,003.12",0.68%,,
2017-07-11,"1,018.20","1,009.58","1,018.74","1,009.37",0.88%,,
2017-07-12,"1,029.90","1,018.57","1,032.60","1,018.57",1.15%,,
2017-07-13,"1,040.72","1,032.01","1,040.98","1,032.01",1.05%,,
2017-07-14,"1,047.05","1,041.23","1,048.98","1,040.66",0.61%,,
2017-07-17,"1,051.55","1,049.10","1,053.07","1,049.10",0.43%,,
2017-07-18,"1,053.23","1,051.09","1,053.58","1,050.68",0.16%,,
2017-07-19,"1,060.12","1,053.11","1,062.35","1,052.93",0.65%,,
2017-07-20,"1,059.40","1,059.85","1,061.72","1,058.71",-0.07%,,
2017-07-21,"1,060.18","1,060.42","1,061.50","1,057.86",0.07%,,
2017-07-24,"1,064.27","1,059.46","1,064.27","1,058.54",0.39%,,
2017-07-25,"1,061.69","1,063.82","1,063.99","1,060.01",-0.24%,,
2017-07-26,"1,062.29","1,060.57","1,066.80","1,058.82",0.06%,,
2017-07-27,"1,068.95","1,066.86","1,072.50","1,066.14",0.63%,,
2017-07-28,"1,062.97","1,067.89","1,067.89","1,058.73",-0.56%,,
2017-07-31,"1,066.23","1,062.50","1,067.23","1,061.39",0.31%,,
2017-08-01,"1,069.00","1,065.83","1,071.07","1,065.73",0.26%,,
2017-08-02,"1,069.97","1,068.37","1,071.79","1,068.18",0.09%,,
2017-08-03,"1,064.07","1,070.56","1,070.56","1,062.33",-0.55%,,
2017-08-04,"1,067.26","1,064.45","1,068.98","1,064.28",0.30%,,
2017-08-07,"1,075.36","1,066.82","1,075.85","1,066.61",0.76%,,
2017-08-08,"1,078.53","1,075.76","1,080.34","1,074.98",0.29%,,
2017-08-09,"1,068.92","1,076.92","1,076.92","1,065.36",-0.89%,,
2017-08-10,"1,056.21","1,068.11","1,068.24","1,053.83",-1.19%,,
2017-08-11,"1,042.80","1,053.93","1,053.93","1,039.97",-1.27%,,
2017-08-14,"1,053.65","1,043.51","1,054.35","1,043.51",1.04%,,
2017-08-15,"1,052.51","1,054.74","1,057.12","1,051.05",-0.11%,,
2017-08-16,"1,060.27","1,056.06","1,062.53","1,054.63",0.74%,,
2017-08-17,"1,063.33","1,062.47","1,066.84","1,061.15",0.29%,,
2017-08-18,"1,059.54","1,060.78","1,061.88","1,056.28",-0.36%,,
2017-08-21,"1,063.66","1,061.55","1,064.90","1,060.51",0.39%,,
2017-08-22,"1,072.52","1,063.16","1,072.70","1,063.16",0.83%,,
2017-08-23,"1,075.60","1,072.52","1,077.86","1,072.35",0.29%,,
2017-08-24,"1,082.45","1,077.41","1,083.08","1,077.30",0.64%,,
2017-08-25,"1,085.37","1,082.30","1,088.83","1,081.37",0.27%,,
2017-08-28,"1,085.08","1,086.96","1,087.65","1,084.69",-0.03%,,
2017-08-29,"1,081.23","1,084.03","1,084.03","1,077.54",-0.35%,,
2017-08-30,"1,088.00","1,081.70","1,088.39","1,081.42",0.63%,,
2017-08-31,"1,087.70","1,087.82","1,088.60","1,083.79",-0.03%,,
2017-09-01,"1,091.36","1,088.43","1,092.18","1,087.06",0.34%,,
2017-09-04,"1,083.34","1,089.65","1,089.65","1,082.91",-0.73%,,
2017-09-05,"1,084.93","1,083.58","1,087.78","1,082.39",0.15%,,
2017-09-06,"1,083.18","1,084.19","1,085.14","1,078.89",-0.16%,,
2017-09-07,"1,090.10","1,084.75","1,091.44","1,084.75",0.64%,,
2017-09-08,"1,091.17","1,091.25","1,095.25","1,090.07",0.10%,,
2017-09-11,"1,099.18","1,090.63","1,099.29","1,090.63",0.73%,,
2017-09-12,"1,102.26","1,098.60","1,102.88","1,098.00",0.28%,,
2017-09-13,"1,099.46","1,102.24","1,102.92","1,097.73",-0.25%,,
2017-09-14,"1,099.89","1,099.23","1,101.00","1,097.10",0.04%,,
2017-09-15,"1,102.16","1,099.75","1,103.06","1,097.32",0.21%,,
2017-09-18,"1,112.92","1,102.60","1,114.09","1,102.60",0.98%,,
2017-09-19,"1,109.63","1,112.04","1,113.67","1,108.50",-0.30%,,
2017-09-20,"1,112.07","1,109.66","1,112.99","1,106.61",0.22%,,
2017-09-21,"1,108.19","1,109.89","1,111.59","1,106.74",-0.35%,,
2017-09-22,"1,102.25","1,108.29","1,108.60","1,100.75",-0.54%,,
2017-09-25,"1,088.26","1,102.46","1,103.31","1,085.16",-1.27%,,
2017-09-26,"1,080.11","1,086.50","1,086.82","1,079.07",-0.75%,,
2017-09-27,"1,078.57","1,079.87","1,083.85","1,076.38",-0.14%,,
2017-09-28,"1,072.38","1,077.95","1,078.06","1,071.79",-0.57%,,
2017-09-29,"1,081.72","1,073.15","1,082.34","1,073.15",0.87%,,
2017-10-02,"1,082.97","1,082.30","1,083.77","1,081.28",0.12%,,
2017-10-03,"1,097.03","1,082.42","1,097.44","1,082.06",1.30%,,
2017-10-04,"1,101.84","1,098.02","1,103.70","1,098.02",0.44%,,
2017-10-05,"1,102.76","1,101.77","1,104.83","1,100.97",0.08%,,
2017-10-06,"1,103.12","1,101.56","1,104.78","1,100.62",0.03%,,
2017-10-09,"1,100.41","1,102.68","1,102.81","1,099.41",-0.25%,,
2017-10-10,"1,112.52","1,101.55","1,113.03","1,101.55",1.10%,,
2017-10-11,"1,117.33","1,111.27","1,118.12","1,111.27",0.43%,,
2017-10-12,"1,121.62","1,118.10","1,123.14","1,117.80",0.38%,,
2017-10-13,"1,125.91","1,121.26","1,127.84","1,120.31",0.38%,,
2017-10-16,"1,131.82","1,127.24","1,132.45","1,126.90",0.52%,,
2017-10-17,"1,125.66","1,131.53","1,132.35","1,125.15",-0.54%,,
2017-10-18,"1,126.90","1,127.27","1,128.82","1,124.77",0.11%,,
2017-10-19,"1,116.91","1,126.49","1,128.01","1,114.52",-0.89%,,
2017-10-20,"1,119.69","1,117.94","1,122.11","1,117.39",0.25%,,
2017-10-23,"1,115.90","1,119.07","1,121.12","1,114.57",-0.34%,,
2017-10-24,"1,113.32","1,115.39","1,117.15","1,112.17",-0.23%,,
2017-10-25,"1,114.09","1,113.45","1,118.73","1,111.05",0.07%,,
2017-10-26,"1,108.16","1,113.74","1,114.40","1,105.53",-0.53%,,
2017-10-27,"1,110.22","1,105.90","1,113.02","1,105.19",0.19%,,
2017-10-30,"1,115.53","1,113.23","1,118.09","1,113.23",0.48%,,
2017-10-31,"1,119.08","1,114.82","1,120.13","1,114.42",0.32%,,
2017-11-01,"1,128.94","1,119.94","1,133.34","1,119.94",0.88%,,
2017-11-02,"1,127.31","1,129.74","1,132.02","1,126.87",-0.14%,,
2017-11-03,"1,126.18","1,128.33","1,130.40","1,123.13",-0.10%,,
2017-11-06,"1,131.03","1,125.67","1,133.62","1,119.39",0.43%,,
2017-11-07,"1,134.55","1,133.62","1,138.95","1,133.11",0.31%,,
2017-11-08,"1,134.68","1,134.23","1,137.30","1,132.06",0.01%,,
2017-11-09,"1,133.78","1,135.18","1,138.88","1,130.61",-0.08%,,
2017-11-10,"1,128.49","1,132.87","1,133.95","1,127.01",-0.47%,,
2017-11-13,"1,123.26","1,127.40","1,128.12","1,122.38",-0.46%,,
2017-11-14,"1,118.32","1,124.00","1,126.24","1,118.32",-0.44%,,
2017-11-15,"1,111.12","1,119.17","1,119.17","1,110.92",-0.64%,,
2017-11-16,"1,125.36","1,112.38","1,128.02","1,111.99",1.28%,,
2017-11-17,"1,136.45","1,127.22","1,139.27","1,126.94",0.99%,,
2017-11-20,"1,136.10","1,138.30","1,138.98","1,134.20",-0.03%,,
2017-11-21,"1,150.98","1,137.21","1,153.96","1,136.91",1.31%,,
2017-11-22,"1,156.67","1,152.35","1,159.17","1,152.35",0.49%,,
2017-11-23,"1,152.40","1,159.24","1,160.66","1,152.30",-0.37%,,
2017-11-24,"1,154.26","1,153.14","1,155.16","1,151.66",0.16%,,
2017-11-27,"1,144.33","1,152.82","1,152.86","1,142.41",-0.86%,,
2017-11-28,"1,146.50","1,143.76","1,149.08","1,139.23",0.19%,,
2017-11-29,"1,141.38","1,146.43","1,148.48","1,138.08",-0.45%,,
2017-11-30,"1,120.79","1,137.48","1,138.66","1,119.56",-1.80%,,
2017-12-01,"1,115.94","1,120.48","1,123.13","1,115.38",-0.43%,,
2017-12-04,"1,121.95","1,116.26","1,125.61","1,112.70",0.54%,,
2017-12-05,"1,117.69","1,122.21","1,123.04","1,116.01",-0.38%,,
2017-12-06,"1,101.19","1,117.50","1,117.50","1,098.37",-1.48%,,
2017-12-07,"1,100.54","1,101.09","1,104.77","1,098.10",-0.06%,,
2017-12-08,"1,110.78","1,100.22","1,113.85","1,099.91",0.93%,,
2017-12-11,"1,119.97","1,111.58","1,121.36","1,110.75",0.83%,,
2017-12-12,"1,112.37","1,119.98","1,120.32","1,110.37",-0.68%,,
2017-12-13,"1,118.81","1,113.07","1,120.90","1,111.59",0.58%,,
2017-12-14,"1,121.22","1,120.32","1,125.37","1,119.94",0.22%,,
2017-12-15,"1,118.50","1,121.06","1,121.99","1,114.80",-0.24%,,
2017-12-18,"1,130.39","1,119.83","1,131.67","1,117.55",1.06%,,
2017-12-19,"1,132.20","1,130.09","1,136.08","1,129.47",0.16%,,
2017-12-20,"1,132.85","1,132.62","1,133.90","1,131.23",0.06%,,
2017-12-21,"1,134.38","1,131.94","1,135.85","1,129.23",0.14%,,
2017-12-22,"1,141.09","1,134.92","1,142.09","1,134.29",0.59%,,
2017-12-25,"1,141.11","1,140.85","1,141.31","1,140.13",0.00%,,
2017-12-26,"1,138.63","1,141.40","1,142.73","1,138.39",-0.22%,,
2017-12-27,"1,144.39","1,139.02","1,145.21","1,138.56",0.51%,,
2017-12-28,"1,153.58","1,144.88","1,154.95","1,144.82",0.80%,,
2017-12-29,"1,158.45","1,154.35","1,160.06","1,154.35",0.42%,,
2018-01-01,"1,157.55","1,159.53","1,159.86","1,157.55",-0.08%,,
2018-01-02,"1,177.98","1,159.51","1,178.30","1,158.46",1.76%,,
2018-01-03,"1,184.21","1,179.23","1,185.31","1,178.17",0.53%,,
2018-01-04,"1,192.56","1,185.12","1,193.62","1,183.12",0.71%,,
2018-01-05,"1,201.01","1,192.48","1,201.95","1,192.16",0.71%,,
2018-01-08,"1,206.86","1,202.66","1,206.86","1,201.65",0.49%,,
2018-01-09,"1,205.14","1,205.98","1,207.75","1,202.11",-0.14%,,
2018-01-10,"1,197.53","1,204.54","1,205.28","1,197.00",-0.63%,,
2018-01-11,"1,197.00","1,198.19","1,199.04","1,192.73",-0.04%,,
2018-01-12,"1,208.17","1,199.09","1,209.87","1,198.91",0.93%,,
2018-01-15,"1,210.64","1,211.14","1,215.49","1,209.15",0.20%,,
2018-01-16,"1,217.87","1,209.92","1,221.03","1,208.93",0.60%,,
2018-01-17,"1,222.62","1,218.00","1,224.65","1,214.07",0.39%,,
2018-01-18,"1,227.52","1,222.68","1,229.22","1,222.16",0.40%,,
2018-01-19,"1,232.60","1,227.66","1,233.84","1,227.57",0.41%,,
2018-01-22,"1,238.50","1,233.18","1,239.47","1,228.44",0.48%,,
2018-01-23,"1,252.39","1,239.77","1,252.39","1,239.77",1.12%,,
2018-01-24,"1,258.75","1,252.30","1,261.97","1,246.92",0.51%,,
2018-01-25,"1,263.45","1,261.25","1,264.92","1,258.89",0.37%,,
2018-01-26,"1,273.07","1,260.19","1,273.07","1,258.64",0.76%,,
2018-01-29,"1,267.98","1,273.44","1,278.53","1,265.89",-0.40%,,
2018-01-30,"1,247.63","1,267.73","1,267.73","1,245.31",-1.60%,,
2018-01-31,"1,254.59","1,246.94","1,257.34","1,244.97",0.56%,,
2018-02-01,"1,248.65","1,253.77","1,258.55","1,245.28",-0.47%,,
2018-02-02,"1,230.83","1,248.28","1,248.51","1,227.37",-1.43%,,
2018-02-05,"1,209.34","1,226.62","1,226.62","1,205.32",-1.75%,,
2018-02-06,"1,176.18","1,204.66","1,204.66","1,167.76",-2.74%,,
2018-02-07,"1,173.38","1,182.55","1,196.35","1,170.51",-0.24%,,
2018-02-08,"1,163.09","1,170.78","1,176.63","1,159.25",-0.88%,,
2018-02-09,"1,142.85","1,158.93","1,158.93","1,136.27",-1.74%,,
2018-02-12,"1,153.37","1,145.94","1,155.92","1,145.72",0.92%,,
2018-02-13,"1,164.49","1,156.17","1,166.77","1,154.79",0.96%,,
2018-02-14,"1,185.33","1,165.06","1,189.87","1,165.06",1.79%,,
2018-02-15,"1,202.62","1,189.32","1,208.04","1,189.21",1.46%,,
2018-02-16,"1,199.73","1,207.20","1,208.11","1,199.73",-0.24%,,
2018-02-19,"1,201.04","1,202.58","1,204.43","1,200.85",0.11%,,
2018-02-20,"1,194.53","1,202.05","1,202.11","1,191.54",-0.54%,,
2018-02-21,"1,209.67","1,194.10","1,215.09","1,192.75",1.27%,,
2018-02-22,"1,200.90","1,207.63","1,207.63","1,195.87",-0.72%,,
2018-02-23,"1,216.43","1,202.02","1,217.29","1,202.02",1.29%,,
2018-02-26,"1,221.08","1,217.58","1,223.83","1,217.58",0.38%,,
2018-02-27,"1,212.33","1,223.22","1,228.80","1,209.80",-0.72%,,
2018-02-28,"1,195.19","1,209.89","1,210.68","1,194.05",-1.41%,,
2018-03-01,"1,192.25","1,192.52","1,197.14","1,188.94",-0.25%,,
2018-03-02,"1,182.06","1,192.54","1,192.54","1,174.73",-0.85%,,
2018-03-05,"1,176.12","1,183.51","1,185.40","1,171.59",-0.50%,,
2018-03-06,"1,193.93","1,179.17","1,198.90","1,179.17",1.51%,,
2018-03-07,"1,189.20","1,196.53","1,199.78","1,185.55",-0.40%,,
2018-03-08,"1,195.24","1,190.17","1,199.19","1,189.67",0.51%,,
2018-03-09,"1,207.23","1,194.29","1,208.25","1,194.29",1.00%,,
2018-03-12,"1,222.20","1,209.15","1,223.72","1,208.96",1.24%,,
2018-03-13,"1,223.83","1,223.48","1,228.48","1,221.83",0.13%,,
2018-03-14,"1,218.70","1,222.52","1,222.57","1,215.70",-0.42%,,
2018-03-15,"1,216.24","1,219.68","1,220.84","1,214.32",-0.20%,,
2018-03-16,"1,213.14","1,215.45","1,215.51","1,210.89",-0.25%,,
2018-03-19,"1,203.59","1,212.10","1,212.95","1,202.06",-0.79%,,
2018-03-20,"1,209.89","1,203.24","1,209.89","1,199.47",0.52%,,
2018-03-21,"1,209.62","1,208.95","1,214.97","1,207.30",-0.02%,,
2018-03-22,"1,196.73","1,213.36","1,218.35","1,193.61",-1.07%,,
2018-03-23,"1,172.10","1,193.20","1,193.20","1,170.38",-2.06%,,
2018-03-26,"1,182.28","1,171.89","1,184.07","1,169.02",0.87%,,
2018-03-27,"1,185.18","1,184.40","1,194.19","1,182.58",0.25%,,
2018-03-28,"1,162.67","1,183.64","1,183.64","1,161.17",-1.90%,,
2018-03-29,"1,169.27","1,164.25","1,172.55","1,159.46",0.57%,,
2018-03-30,"1,170.87","1,171.47","1,174.67","1,170.87",0.14%,,
2018-04-02,"1,169.43","1,173.62","1,175.81","1,167.46",-0.12%,,
2018-04-03,"1,170.15","1,168.93","1,172.76","1,162.33",0.06%,,
2018-04-04,"1,155.64","1,169.46","1,170.25","1,147.51",-1.24%,,
2018-04-05,"1,166.48","1,157.97","1,168.55","1,157.27",0.94%,,
2018-04-06,"1,161.97","1,164.92","1,169.26","1,159.20",-0.39%,,
2018-04-09,"1,163.07","1,160.88","1,170.89","1,160.79",0.09%,,
2018-04-10,"1,175.32","1,160.85","1,176.54","1,158.18",1.05%,,
2018-04-11,"1,175.53","1,176.86","1,180.11","1,171.78",0.02%,,
2018-04-12,"1,176.88","1,177.62","1,179.62","1,171.48",0.11%,,
2018-04-13,"1,170.09","1,175.25","1,179.21","1,168.53",-0.58%,,
2018-04-16,"1,163.25","1,169.81","1,170.31","1,161.76",-0.58%,,
2018-04-17,"1,164.36","1,165.33","1,166.15","1,157.97",0.10%,,
2018-04-18,"1,176.14","1,164.03","1,177.48","1,164.03",1.01%,,
2018-04-19,"1,184.13","1,177.40","1,186.60","1,176.56",0.68%,,
2018-04-20,"1,168.24","1,181.58","1,181.58","1,165.66",-1.34%,,
2018-04-23,"1,158.26","1,165.98","1,167.54","1,154.00",-0.85%,,
2018-04-24,"1,154.21","1,154.51","1,159.75","1,152.09",-0.35%,,
2018-04-25,"1,140.27","1,153.30","1,153.90","1,137.25",-1.21%,,
2018-04-26,"1,144.34","1,141.15","1,146.01","1,137.83",0.36%,,
2018-04-27,"1,156.30","1,146.53","1,158.93","1,146.53",1.05%,,
2018-04-30,"1,164.43","1,156.27","1,167.74","1,156.27",0.70%,,
2018-05-01,"1,160.46","1,161.69","1,162.03","1,157.78",-0.34%,,
2018-05-02,"1,151.44","1,160.51","1,160.68","1,150.41",-0.78%,,
2018-05-03,"1,137.85","1,151.08","1,151.57","1,135.36",-1.18%,,
2018-05-04,"1,136.17","1,140.49","1,140.89","1,131.16",-0.15%,,
2018-05-07,"1,139.55","1,138.89","1,141.89","1,136.87",0.30%,,
2018-05-08,"1,142.66","1,139.65","1,145.87","1,138.44",0.27%,,
2018-05-09,"1,143.76","1,142.43","1,145.22","1,139.90",0.10%,,
2018-05-10,"1,156.55","1,144.35","1,160.89","1,144.28",1.12%,,
2018-05-11,"1,164.49","1,159.89","1,168.02","1,159.78",0.69%,,
2018-05-14,"1,168.90","1,164.05","1,170.60","1,163.46",0.38%,,
2018-05-15,"1,150.27","1,167.56","1,167.72","1,145.47",-1.59%,,
2018-05-16,"1,155.09","1,149.33","1,156.39","1,146.56",0.42%,,
2018-05-17,"1,144.07","1,157.16","1,161.86","1,142.54",-0.95%,,
2018-05-18,"1,137.75","1,142.87","1,147.06","1,135.70",-0.55%,,
2018-05-21,"1,136.49","1,137.36","1,142.83","1,135.84",-0.11%,,
2018-05-22,"1,142.05","1,140.40","1,145.57","1,139.64",0.49%,,
2018-05-23,"1,133.10","1,144.59","1,145.83","1,132.59",-0.78%,,
2018-05-24,"1,135.06","1,136.34","1,139.29","1,132.34",0.17%,,
2018-05-25,"1,136.62","1,135.02","1,138.84","1,134.39",0.14%,,
2018-05-28,"1,137.00","1,137.52","1,142.48","1,136.12",0.03%,,
2018-05-29,"1,126.25","1,136.46","1,136.79","1,121.99",-0.95%,,
2018-05-30,"1,112.75","1,123.23","1,123.23","1,110.44",-1.20%,,
2018-05-31,"1,120.71","1,115.05","1,124.50","1,114.96",0.72%,,
2018-06-01,"1,130.22","1,119.96","1,131.37","1,119.81",0.85%,,
2018-06-04,"1,146.74","1,130.49","1,147.64","1,130.18",1.46%,,
2018-06-05,"1,144.44","1,147.52","1,149.05","1,143.56",-0.20%,,
2018-06-06,"1,150.17","1,144.60","1,152.09","1,144.36",0.50%,,
2018-06-07,"1,149.68","1,151.73","1,156.04","1,142.44",-0.04%,,
2018-06-08,"1,135.39","1,147.52","1,147.61","1,131.18",-1.24%,,
2018-06-11,"1,139.46","1,137.71","1,142.49","1,137.01",0.36%,,
2018-06-12,"1,140.64","1,137.86","1,141.60","1,136.30",0.10%,,
2018-06-13,"1,135.68","1,138.79","1,138.88","1,131.03",-0.43%,,
2018-06-14,"1,125.71","1,133.17","1,133.18","1,121.52",-0.88%,,
2018-06-15,"1,113.76","1,121.99","1,122.70","1,111.35",-1.06%,,
2018-06-18,"1,105.98","1,113.62","1,114.20","1,103.26",-0.70%,,
2018-06-19,"1,085.03","1,106.01","1,106.02","1,079.89",-1.89%,,
2018-06-20,"1,093.26","1,085.57","1,095.15","1,085.07",0.76%,,
2018-06-21,"1,080.19","1,092.63","1,096.39","1,080.19",-1.20%,,
2018-06-22,"1,088.00","1,080.95","1,088.92","1,077.49",0.72%,,
2018-06-25,"1,071.06","1,087.43","1,087.43","1,068.96",-1.56%,,
2018-06-26,"1,067.75","1,071.12","1,071.66","1,061.72",-0.31%,,
2018-06-27,"1,052.12","1,066.83","1,068.35","1,047.90",-1.46%,,
2018-06-28,"1,046.71","1,048.28","1,049.49","1,038.66",-0.51%,,
2018-06-29,"1,069.52","1,047.89","1,070.05","1,046.64",2.18%,,
2018-07-02,"1,059.32","1,068.59","1,069.21","1,056.32",-0.95%,,
2018-07-03,"1,057.70","1,060.30","1,061.66","1,045.67",-0.15%,,
2018-07-04,"1,056.07","1,059.54","1,061.73","1,052.79",-0.15%,,
2018-07-05,"1,054.35","1,055.74","1,056.62","1,046.65",-0.16%,,
2018-07-06,"1,059.97","1,054.34","1,061.81","1,048.96",0.53%,,
2018-07-09,"1,075.74","1,061.80","1,076.42","1,061.80",1.49%,,
2018-07-10,"1,076.19","1,075.47","1,079.86","1,074.16",0.04%,,
2018-07-11,"1,064.72","1,076.55","1,076.55","1,060.35",-1.07%,,
2018-07-12,"1,070.24","1,060.86","1,071.96","1,059.36",0.52%,,
2018-07-13,"1,075.64","1,070.17","1,076.45","1,070.17",0.50%,,
2018-07-16,"1,070.24","1,074.37","1,077.28","1,069.47",-0.50%,,
2018-07-17,"1,070.91","1,070.97","1,071.20","1,065.37",0.06%,,
2018-07-18,"1,068.75","1,070.70","1,074.91","1,067.30",-0.20%,,
2018-07-19,"1,060.65","1,069.63","1,072.02","1,057.59",-0.76%,,
2018-07-20,"1,070.07","1,060.60","1,072.92","1,056.49",0.89%,,
2018-07-23,"1,069.52","1,071.95","1,072.67","1,067.42",-0.05%,,
2018-07-24,"1,080.38","1,070.01","1,084.14","1,068.19",1.02%,,
2018-07-25,"1,088.82","1,081.26","1,092.21","1,079.89",0.78%,,
2018-07-26,"1,089.17","1,093.01","1,096.26","1,087.69",0.03%,,
2018-07-27,"1,092.36","1,087.88","1,094.84","1,085.50",0.29%,,
2018-07-30,"1,090.14","1,092.56","1,093.11","1,087.20",-0.20%,,
2018-07-31,"1,087.46","1,090.69","1,090.73","1,085.49",-0.25%,,
2018-08-01,"1,086.87","1,087.62","1,090.73","1,085.08",-0.05%,,
2018-08-02,"1,067.42","1,086.49","1,086.49","1,065.20",-1.79%,,
2018-08-03,"1,073.33","1,067.15","1,075.33","1,065.63",0.55%,,
2018-08-06,"1,071.00","1,074.20","1,079.79","1,069.81",-0.22%,,
2018-08-07,"1,079.79","1,070.78","1,082.37","1,069.61",0.82%,,
2018-08-08,"1,079.73","1,080.05","1,084.66","1,079.02",-0.01%,,
2018-08-09,"1,078.67","1,078.69","1,083.60","1,076.05",-0.10%,,
2018-08-10,"1,062.37","1,076.55","1,076.77","1,059.59",-1.51%,,
2018-08-13,"1,043.30","1,059.11","1,059.11","1,039.08",-1.80%,,
2018-08-14,"1,042.56","1,041.88","1,045.25","1,038.18",-0.07%,,
2018-08-15,"1,023.43","1,041.83","1,041.83","1,020.23",-1.83%,,
2018-08-16,"1,021.57","1,022.53","1,025.13","1,014.20",-0.18%,,
2018-08-17,"1,022.94","1,021.37","1,027.73","1,021.05",0.13%,,
2018-08-20,"1,033.65","1,025.21","1,035.28","1,025.09",1.05%,,
2018-08-21,"1,044.31","1,035.04","1,046.57","1,034.77",1.03%,,
2018-08-22,"1,050.61","1,044.20","1,051.94","1,041.79",0.60%,,
2018-08-23,"1,048.20","1,052.29","1,055.06","1,045.70",-0.23%,,
2018-08-24,"1,050.19","1,045.63","1,052.21","1,041.26",0.19%,,
2018-08-27,"1,069.14","1,051.75","1,069.46","1,051.28",1.80%,,
2018-08-28,"1,070.62","1,069.57","1,074.45","1,069.52",0.14%,,
2018-08-29,"1,070.53","1,070.58","1,072.02","1,067.33",-0.01%,,
2018-08-30,"1,057.84","1,071.95","1,074.80","1,056.08",-1.19%,,
2018-08-31,"1,055.96","1,056.96","1,057.18","1,049.73",-0.18%,,
2018-09-03,"1,047.13","1,055.70","1,055.70","1,045.90",-0.84%,,
2018-09-04,"1,040.17","1,045.83","1,049.56","1,038.49",-0.66%,,
2018-09-05,"1,021.72","1,038.93","1,038.93","1,021.49",-1.77%,,
2018-09-06,"1,018.29","1,022.37","1,022.97","1,014.51",-0.34%,,
2018-09-07,"1,022.98","1,020.13","1,023.31","1,015.33",0.46%,,
2018-09-10,"1,011.25","1,020.60","1,021.57","1,009.77",-1.15%,,
2018-09-11,"1,003.33","1,011.02","1,011.69",999.71,-0.78%,,
2018-09-12,"1,004.56","1,004.71","1,007.25",998.67,0.12%,,
2018-09-13,"1,017.64","1,006.16","1,021.25","1,005.84",1.30%,,
2018-09-14,"1,028.53","1,019.27","1,029.98","1,019.27",1.07%,,
2018-09-17,"1,016.43","1,027.09","1,027.09","1,015.45",-1.18%,,
2018-09-18,"1,019.74","1,015.18","1,019.86","1,012.26",0.33%,,
2018-09-19,"1,031.07","1,020.16","1,032.53","1,019.17",1.11%,,
2018-09-20,"1,036.93","1,031.66","1,040.45","1,031.66",0.57%,,
2018-09-21,"1,051.43","1,040.06","1,053.18","1,039.55",1.40%,,
2018-09-24,"1,042.35","1,051.51","1,051.53","1,039.60",-0.86%,,
2018-09-25,"1,041.78","1,039.96","1,042.42","1,037.45",-0.05%,,
