date,total_below_200dma,total_stocks,pct_below_200dma
21-12-2022,715,1688,42.36
22-12-2022,812,1688,48.1
23-12-2022,983,1688,58.23
26-12-2022,867,1688,51.36
27-12-2022,799,1688,47.33
28-12-2022,759,1688,44.96
29-12-2022,747,1688,44.25
30-12-2022,734,1688,43.48
02-01-2023,714,1688,42.3
03-01-2023,694,1688,41.11
04-01-2023,703,1688,41.65
05-01-2023,707,1688,41.88
06-01-2023,730,1689,43.22
09-01-2023,716,1690,42.37
10-01-2023,732,1690,43.31
11-01-2023,733,1690,43.37
12-01-2023,739,1691,43.7
13-01-2023,730,1692,43.14
16-01-2023,730,1692,43.14
17-01-2023,742,1692,43.85
18-01-2023,731,1692,43.2
19-01-2023,739,1693,43.65
20-01-2023,751,1693,44.36
23-01-2023,759,1693,44.83
24-01-2023,784,1695,46.25
25-01-2023,833,1696,49.12
27-01-2023,925,1698,54.48
30-01-2023,950,1701,55.85
31-01-2023,876,1702,51.47
01-02-2023,924,1703,54.26
02-02-2023,930,1704,54.58
03-02-2023,953,1704,55.93
06-02-2023,933,1705,54.72
07-02-2023,945,1706,55.39
08-02-2023,901,1706,52.81
09-02-2023,896,1706,52.52
10-02-2023,885,1706,51.88
13-02-2023,930,1707,54.48
14-02-2023,956,1708,55.97
15-02-2023,939,1708,54.98
16-02-2023,926,1710,54.15
17-02-2023,947,1710,55.38
20-02-2023,959,1710,56.08
21-02-2023,967,1711,56.52
22-02-2023,1007,1712,58.82
23-02-2023,1016,1712,59.35
24-02-2023,1043,1712,60.92
27-02-2023,1084,1712,63.32
28-02-2023,1083,1712,63.26
01-03-2023,1044,1713,60.95
02-03-2023,1055,1713,61.59
03-03-2023,1022,1713,59.66
06-03-2023,1011,1714,58.98
08-03-2023,994,1716,57.93
09-03-2023,1021,1718,59.43
10-03-2023,1031,1719,59.98
13-03-2023,1115,1720,64.83
14-03-2023,1131,1721,65.72
15-03-2023,1143,1722,66.38
16-03-2023,1155,1722,67.07
17-03-2023,1149,1723,66.69
20-03-2023,1181,1723,68.54
21-03-2023,1173,1724,68.04
22-03-2023,1151,1724,66.76
23-03-2023,1150,1724,66.71
24-03-2023,1189,1724,68.97
27-03-2023,1233,1724,71.52
28-03-2023,1256,1724,72.85
29-03-2023,1220,1724,70.77
31-03-2023,1186,1724,68.79
03-04-2023,1152,1724,66.82
05-04-2023,1087,1724,63.05
06-04-2023,1068,1724,61.95
10-04-2023,1063,1725,61.62
11-04-2023,1039,1726,60.2
12-04-2023,1026,1726,59.44
13-04-2023,1008,1726,58.4
17-04-2023,1006,1726,58.29
18-04-2023,996,1726,57.71
19-04-2023,984,1726,57.01
20-04-2023,972,1726,56.32
21-04-2023,986,1726,57.13
24-04-2023,981,1727,56.8
25-04-2023,966,1727,55.94
26-04-2023,959,1727,55.53
27-04-2023,937,1727,54.26
28-04-2023,909,1727,52.63
02-05-2023,896,1728,51.85
03-05-2023,901,1728,52.14
04-05-2023,862,1728,49.88
05-05-2023,892,1728,51.62
08-05-2023,864,1728,50
09-05-2023,874,1728,50.58
10-05-2023,863,1729,49.91
11-05-2023,833,1729,48.18
12-05-2023,833,1729,48.18
15-05-2023,835,1730,48.27
16-05-2023,839,1730,48.5
17-05-2023,841,1731,48.58
18-05-2023,848,1731,48.99
19-05-2023,855,1732,49.36
22-05-2023,851,1732,49.13
23-05-2023,832,1733,48.01
24-05-2023,835,1733,48.18
25-05-2023,823,1733,47.49
26-05-2023,821,1733,47.37
29-05-2023,797,1733,45.99
30-05-2023,804,1734,46.37
31-05-2023,800,1734,46.14
01-06-2023,778,1734,44.87
02-06-2023,741,1735,42.71
05-06-2023,707,1735,40.75
06-06-2023,697,1735,40.17
07-06-2023,647,1735,37.29
08-06-2023,669,1735,38.56
09-06-2023,673,1735,38.79
12-06-2023,651,1735,37.52
13-06-2023,630,1735,36.31
14-06-2023,614,1736,35.37
15-06-2023,625,1736,36
16-06-2023,602,1737,34.66
19-06-2023,589,1737,33.91
20-06-2023,572,1737,32.93
21-06-2023,573,1737,32.99
22-06-2023,595,1737,34.25
23-06-2023,637,1737,36.67
26-06-2023,631,1738,36.31
27-06-2023,619,1739,35.6
28-06-2023,609,1740,35
30-06-2023,588,1740,33.79
03-07-2023,575,1740,33.05
04-07-2023,570,1740,32.76
05-07-2023,546,1740,31.38
06-07-2023,529,1741,30.38
07-07-2023,531,1741,30.5
10-07-2023,554,1741,31.82
11-07-2023,550,1741,31.59
12-07-2023,545,1741,31.3
13-07-2023,571,1741,32.8
14-07-2023,532,1741,30.56
17-07-2023,505,1742,28.99
18-07-2023,518,1742,29.74
19-07-2023,502,1742,28.82
20-07-2023,505,1742,28.99
21-07-2023,504,1742,28.93
24-07-2023,509,1742,29.22
25-07-2023,512,1742,29.39
26-07-2023,514,1743,29.49
27-07-2023,502,1743,28.8
28-07-2023,495,1743,28.4
31-07-2023,479,1743,27.48
01-08-2023,462,1743,26.51
02-08-2023,484,1742,27.78
03-08-2023,478,1742,27.44
04-08-2023,463,1743,26.56
07-08-2023,443,1743,25.42
08-08-2023,441,1744,25.29
09-08-2023,418,1745,23.95
10-08-2023,417,1745,23.9
11-08-2023,432,1745,24.76
14-08-2023,473,1745,27.11
16-08-2023,471,1745,26.99
17-08-2023,451,1745,25.85
18-08-2023,455,1745,26.07
21-08-2023,443,1745,25.39
22-08-2023,417,1745,23.9
23-08-2023,402,1745,23.04
24-08-2023,396,1746,22.68
25-08-2023,404,1747,23.13
28-08-2023,397,1747,22.72
29-08-2023,364,1747,20.84
30-08-2023,325,1748,18.59
31-08-2023,342,1748,19.57
01-09-2023,319,1749,18.24
04-09-2023,289,1750,16.51
05-09-2023,273,1750,15.6
06-09-2023,270,1753,15.4
07-09-2023,252,1755,14.36
08-09-2023,242,1757,13.77
11-09-2023,219,1758,12.46
12-09-2023,288,1759,16.37
13-09-2023,270,1760,15.34
14-09-2023,255,1760,14.49
15-09-2023,251,1760,14.26
18-09-2023,255,1760,14.49
20-09-2023,266,1763,15.09
21-09-2023,275,1763,15.6
22-09-2023,283,1764,16.04
25-09-2023,276,1765,15.64
26-09-2023,278,1765,15.75
27-09-2023,262,1766,14.84
28-09-2023,285,1766,16.14
29-09-2023,261,1767,14.77
03-10-2023,261,1767,14.77
04-10-2023,273,1767,15.45
05-10-2023,258,1767,14.6
06-10-2023,258,1767,14.6
09-10-2023,288,1767,16.3
10-10-2023,267,1767,15.11
11-10-2023,251,1767,14.2
12-10-2023,246,1768,13.91
13-10-2023,254,1770,14.35
16-10-2023,240,1770,13.56
17-10-2023,226,1770,12.77
18-10-2023,237,1770,13.39
19-10-2023,235,1771,13.27
20-10-2023,248,1772,14
23-10-2023,373,1772,21.05
25-10-2023,420,1772,23.7
26-10-2023,436,1774,24.58
27-10-2023,365,1774,20.57
30-10-2023,356,1775,20.06
31-10-2023,360,1775,20.28
01-11-2023,377,1775,21.24
02-11-2023,347,1775,19.55
03-11-2023,324,1776,18.24
06-11-2023,294,1776,16.55
07-11-2023,297,1776,16.72
08-11-2023,292,1777,16.43
09-11-2023,319,1778,17.94
10-11-2023,328,1778,18.45
13-11-2023,301,1779,16.92
15-11-2023,298,1779,16.75
16-11-2023,294,1780,16.52
17-11-2023,289,1780,16.24
20-11-2023,281,1780,15.79
21-11-2023,270,1781,15.16
22-11-2023,273,1781,15.33
23-11-2023,264,1781,14.82
24-11-2023,266,1781,14.94
28-11-2023,264,1781,14.82
29-11-2023,265,1781,14.88
30-11-2023,261,1781,14.65
01-12-2023,251,1781,14.09
04-12-2023,241,1781,13.53
05-12-2023,233,1782,13.08
06-12-2023,228,1782,12.79
07-12-2023,213,1782,11.95
08-12-2023,215,1782,12.07
11-12-2023,216,1782,12.12
12-12-2023,217,1782,12.18
13-12-2023,213,1783,11.95
14-12-2023,211,1784,11.83
15-12-2023,205,1784,11.49
18-12-2023,195,1784,10.93
19-12-2023,190,1784,10.65
20-12-2023,242,1784,13.57
21-12-2023,229,1784,12.84
22-12-2023,218,1784,12.22
26-12-2023,212,1784,11.88
27-12-2023,210,1784,11.77
28-12-2023,210,1784,11.77
29-12-2023,203,1784,11.38
01-01-2024,191,1784,10.71
02-01-2024,186,1784,10.43
03-01-2024,180,1784,10.09
04-01-2024,164,1785,9.19
05-01-2024,161,1785,9.02
08-01-2024,174,1785,9.75
09-01-2024,172,1785,9.64
10-01-2024,175,1785,9.8
11-01-2024,164,1785,9.19
12-01-2024,153,1785,8.57
15-01-2024,159,1786,8.9
16-01-2024,177,1786,9.91
17-01-2024,193,1786,10.81
18-01-2024,206,1786,11.53
19-01-2024,200,1786,11.2
23-01-2024,249,1786,13.94
24-01-2024,235,1787,13.15
25-01-2024,234,1787,13.09
29-01-2024,224,1789,12.52
30-01-2024,233,1790,13.02
31-01-2024,209,1790,11.68
01-02-2024,208,1790,11.62
02-02-2024,222,1790,12.4
05-02-2024,227,1790,12.68
06-02-2024,232,1791,12.95
07-02-2024,228,1792,12.72
08-02-2024,238,1793,13.27
09-02-2024,259,1793,14.45
12-02-2024,329,1793,18.35
13-02-2024,325,1794,18.12
14-02-2024,308,1795,17.16
15-02-2024,297,1795,16.55
16-02-2024,278,1795,15.49
19-02-2024,277,1795,15.43
20-02-2024,273,1796,15.2
21-02-2024,279,1796,15.53
22-02-2024,277,1797,15.41
23-02-2024,273,1797,15.19
26-02-2024,283,1799,15.73
27-02-2024,301,1800,16.72
28-02-2024,352,1800,19.56
29-02-2024,363,1800,20.17
01-03-2024,341,1800,18.94
04-03-2024,353,1800,19.61
05-03-2024,382,1800,21.22
06-03-2024,461,1800,25.61
07-03-2024,444,1800,24.67
11-03-2024,517,1800,28.72
12-03-2024,597,1800,33.17
13-03-2024,825,1800,45.83
14-03-2024,708,1800,39.33
15-03-2024,725,1800,40.28
18-03-2024,701,1800,38.94
19-03-2024,745,1800,41.39
20-03-2024,750,1800,41.67
21-03-2024,703,1800,39.06
22-03-2024,671,1800,37.28
26-03-2024,724,1800,40.22
27-03-2024,741,1800,41.17
28-03-2024,737,1800,40.94
01-04-2024,594,1800,33
02-04-2024,548,1801,30.43
03-04-2024,487,1802,27.03
04-04-2024,461,1802,25.58
05-04-2024,429,1802,23.81
08-04-2024,446,1802,24.75
09-04-2024,461,1803,25.57
10-04-2024,460,1803,25.51
12-04-2024,481,1804,26.66
15-04-2024,574,1804,31.82
16-04-2024,557,1804,30.88
18-04-2024,554,1804,30.71
19-04-2024,568,1804,31.49
22-04-2024,521,1805,28.86
23-04-2024,481,1805,26.65
24-04-2024,469,1805,25.98
25-04-2024,473,1806,26.19
26-04-2024,461,1806,25.53
29-04-2024,454,1806,25.14
30-04-2024,449,1806,24.86
02-05-2024,456,1807,25.24
03-05-2024,472,1809,26.09
06-05-2024,532,1810,29.39
07-05-2024,592,1810,32.71
08-05-2024,590,1810,32.6
09-05-2024,691,1811,38.16
10-05-2024,674,1813,37.18
13-05-2024,677,1813,37.34
14-05-2024,630,1813,34.75
15-05-2024,600,1813,33.09
16-05-2024,596,1816,32.82
17-05-2024,574,1816,31.61
21-05-2024,591,1816,32.54
22-05-2024,584,1817,32.14
23-05-2024,583,1818,32.07
24-05-2024,597,1819,32.82
27-05-2024,622,1819,34.19
28-05-2024,660,1819,36.28
29-05-2024,682,1819,37.49
30-05-2024,736,1820,40.44
31-05-2024,750,1821,41.19
03-06-2024,709,1822,38.91
04-06-2024,957,1822,52.52
05-06-2024,845,1823,46.35
06-06-2024,733,1823,40.21
07-06-2024,644,1826,35.27
10-06-2024,611,1826,33.46
11-06-2024,578,1827,31.64
12-06-2024,530,1829,28.98
13-06-2024,491,1830,26.83
14-06-2024,466,1830,25.46
18-06-2024,469,1833,25.59
19-06-2024,496,1833,27.06
20-06-2024,443,1834,24.15
21-06-2024,453,1834,24.7
24-06-2024,441,1834,24.05
25-06-2024,455,1836,24.78
26-06-2024,443,1836,24.13
27-06-2024,479,1837,26.08
28-06-2024,476,1838,25.9
01-07-2024,421,1838,22.91
02-07-2024,407,1839,22.13
03-07-2024,399,1839,21.7
04-07-2024,385,1840,20.92
05-07-2024,369,1840,20.05
08-07-2024,387,1842,21.01
09-07-2024,377,1842,20.47
10-07-2024,409,1842,22.2
11-07-2024,391,1843,21.22
12-07-2024,404,1843,21.92
15-07-2024,401,1844,21.75
16-07-2024,383,1845,20.76
18-07-2024,427,1846,23.13
19-07-2024,505,1847,27.34
22-07-2024,505,1848,27.33
23-07-2024,511,1850,27.62
24-07-2024,450,1852,24.3
25-07-2024,450,1853,24.28
26-07-2024,397,1853,21.42
29-07-2024,374,1854,20.17
30-07-2024,349,1856,18.8
31-07-2024,346,1856,18.64
01-08-2024,380,1858,20.45
02-08-2024,391,1858,21.04
05-08-2024,557,1858,29.98
06-08-2024,567,1858,30.52
07-08-2024,493,1859,26.52
08-08-2024,497,1859,26.73
09-08-2024,485,1860,26.08
12-08-2024,501,1860,26.94
13-08-2024,549,1860,29.52
14-08-2024,578,1861,31.06
16-08-2024,553,1861,29.72
19-08-2024,507,1861,27.24
20-08-2024,472,1861,25.36
21-08-2024,440,1862,23.63
22-08-2024,414,1862,22.23
23-08-2024,415,1862,22.29
26-08-2024,417,1864,22.37
27-08-2024,401,1865,21.5
28-08-2024,398,1864,21.35
29-08-2024,431,1864,23.12
30-08-2024,421,1866,22.56
02-09-2024,436,1867,23.35
03-09-2024,435,1867,23.3
04-09-2024,445,1867,23.84
05-09-2024,432,1869,23.11
06-09-2024,472,1870,25.24
09-09-2024,490,1870,26.2
10-09-2024,449,1870,24.01
11-09-2024,485,1871,25.92
12-09-2024,470,1871,25.12
13-09-2024,433,1871,23.14
16-09-2024,419,1871,22.39
17-09-2024,431,1871,23.04
18-09-2024,457,1871,24.43
19-09-2024,511,1871,27.31
20-09-2024,473,1872,25.27
23-09-2024,454,1874,24.23
24-09-2024,460,1875,24.53
25-09-2024,467,1876,24.89
26-09-2024,486,1876,25.91
27-09-2024,494,1876,26.33
30-09-2024,486,1876,25.91
01-10-2024,482,1876,25.69
03-10-2024,551,1876,29.37
04-10-2024,587,1876,31.29
07-10-2024,756,1876,40.3
08-10-2024,662,1876,35.29
09-10-2024,609,1876,32.46
10-10-2024,601,1876,32.04
11-10-2024,593,1877,31.59
14-10-2024,597,1879,31.77
15-10-2024,594,1880,31.6
16-10-2024,585,1881,31.1
17-10-2024,636,1883,33.78
18-10-2024,650,1886,34.46
21-10-2024,732,1888,38.77
22-10-2024,887,1889,46.96
23-10-2024,879,1889,46.53
24-10-2024,897,1890,47.46
25-10-2024,1013,1890,53.6
28-10-2024,970,1890,51.32
29-10-2024,943,1890,49.89
30-10-2024,865,1890,45.77
31-10-2024,825,1890,43.65
01-11-2024,771,1891,40.77
04-11-2024,844,1891,44.63
05-11-2024,812,1891,42.94
06-11-2024,743,1891,39.29
07-11-2024,757,1892,40.01
08-11-2024,797,1892,42.12
11-11-2024,843,1892,44.56
12-11-2024,922,1893,48.71
13-11-2024,1070,1895,56.46
14-11-2024,1057,1895,55.78
18-11-2024,1094,1896,57.7
19-11-2024,1055,1896,55.64
21-11-2024,1120,1897,59.04
22-11-2024,1082,1898,57.01
25-11-2024,1029,1898,54.21
26-11-2024,998,1898,52.58
27-11-2024,950,1898,50.05
28-11-2024,928,1899,48.87
29-11-2024,906,1899,47.71
02-12-2024,854,1899,44.97
03-12-2024,806,1899,42.44
04-12-2024,784,1900,41.26
05-12-2024,758,1900,39.89
06-12-2024,729,1904,38.29
09-12-2024,704,1904,36.97
10-12-2024,691,1906,36.25
11-12-2024,673,1906,35.31
12-12-2024,716,1907,37.55
13-12-2024,739,1907,38.75
16-12-2024,714,1907,37.44
17-12-2024,735,1907,38.54
18-12-2024,795,1907,41.69
19-12-2024,804,1908,42.14
20-12-2024,908,1909,47.56
23-12-2024,941,1910,49.27
24-12-2024,926,1910,48.48
26-12-2024,953,1910,49.9
27-12-2024,942,1912,49.27
30-12-2024,980,1912,51.26
31-12-2024,962,1913,50.29
01-01-2025,913,1913,47.73
02-01-2025,894,1916,46.66
03-01-2025,879,1917,45.85
06-01-2025,1038,1918,54.12
07-01-2025,979,1918,51.04
08-01-2025,1021,1918,53.23
09-01-2025,1072,1919,55.86
10-01-2025,1180,1919,61.49
13-01-2025,1327,1920,69.11
14-01-2025,1259,1921,65.54
15-01-2025,1255,1921,65.33
16-01-2025,1218,1921,63.4
17-01-2025,1208,1921,62.88
20-01-2025,1184,1921,61.63
21-01-2025,1247,1921,64.91
22-01-2025,1298,1922,67.53
23-01-2025,1274,1922,66.29
24-01-2025,1342,1922,69.82
27-01-2025,1461,1922,76.01
28-01-2025,1512,1922,78.67
29-01-2025,1434,1923,74.57
30-01-2025,1431,1924,74.38
31-01-2025,1380,1924,71.73
01-02-2025,1366,1924,71
03-02-2025,1408,1924,73.18
04-02-2025,1382,1924,71.83
05-02-2025,1349,1924,70.11
06-02-2025,1349,1925,70.08
07-02-2025,1352,1925,70.23
10-02-2025,1434,1925,74.49
11-02-2025,1551,1926,80.53
12-02-2025,1544,1927,80.12
13-02-2025,1558,1928,80.81
14-02-2025,1626,1928,84.34
17-02-2025,1655,1928,85.84
18-02-2025,1680,1928,87.14
19-02-2025,1642,1928,85.17
20-02-2025,1621,1928,84.08
21-02-2025,1619,1929,83.93
24-02-2025,1659,1929,86
25-02-2025,1659,1930,85.96
27-02-2025,1695,1930,87.82
28-02-2025,1740,1932,90.06
03-03-2025,1744,1932,90.27
04-03-2025,1742,1932,90.17
05-03-2025,1713,1932,88.66
06-03-2025,1683,1932,87.11
07-03-2025,1668,1933,86.29
10-03-2025,1699,1933,87.89
11-03-2025,1701,1933,88
12-03-2025,1712,1933,88.57
13-03-2025,1724,1933,89.19
17-03-2025,1728,1934,89.35
18-03-2025,1725,1934,89.19
19-03-2025,1666,1934,86.14
20-03-2025,1643,1936,84.87
21-03-2025,1621,1936,83.73
24-03-2025,1593,1936,82.28
25-03-2025,1615,1936,83.42
26-03-2025,1644,1937,84.87
27-03-2025,1627,1937,84
28-03-2025,1628,1938,84
01-04-2025,1632,1938,84.21
02-04-2025,1612,1938,83.18
03-04-2025,1581,1939,81.54
04-04-2025,1639,1939,84.53
07-04-2025,1718,1939,88.6
08-04-2025,1684,1939,86.85
09-04-2025,1692,1939,87.26
11-04-2025,1652,1939,85.2
15-04-2025,1590,1942,81.87
16-04-2025,1559,1942,80.28
17-04-2025,1545,1943,79.52
21-04-2025,1507,1943,77.56
22-04-2025,1485,1945,76.35
23-04-2025,1468,1946,75.44
24-04-2025,1477,1946,75.9
25-04-2025,1547,1946,79.5
28-04-2025,1540,1946,79.14
29-04-2025,1541,1946,79.19
30-04-2025,1585,1946,81.45
02-05-2025,1593,1946,81.86
05-05-2025,1563,1946,80.32
06-05-2025,1627,1949,83.48
07-05-2025,1594,1949,81.79
08-05-2025,1612,1949,82.71
09-05-2025,1640,1949,84.15
12-05-2025,1527,1949,78.35
13-05-2025,1495,1949,76.71
14-05-2025,1443,1949,74.04
15-05-2025,1406,1949,72.14
16-05-2025,1362,1950,69.85
19-05-2025,1328,1950,68.1
20-05-2025,1357,1950,69.59
21-05-2025,1340,1950,68.72
22-05-2025,1345,1950,68.97
23-05-2025,1314,1951,67.35
26-05-2025,1282,1952,65.68
27-05-2025,1280,1952,65.57
28-05-2025,1283,1952,65.73
29-05-2025,1264,1953,64.72
30-05-2025,1281,1955,65.52
02-06-2025,1265,1955,64.71
03-06-2025,1266,1959,64.62
04-06-2025,1254,1959,64.01
05-06-2025,1216,1960,62.04
06-06-2025,1195,1960,60.97
09-06-2025,1128,1962,57.49
10-06-2025,1113,1962,56.73
11-06-2025,1077,1962,54.89
12-06-2025,1141,1962,58.15
13-06-2025,1181,1963,60.16
16-06-2025,1144,1965,58.22
17-06-2025,1174,1966,59.72
18-06-2025,1214,1968,61.69
19-06-2025,1309,1968,66.51
20-06-2025,1273,1968,64.68
23-06-2025,1258,1969,63.89
24-06-2025,1212,1970,61.52
25-06-2025,1141,1970,57.92
26-06-2025,1129,1971,57.28
27-06-2025,1110,1973,56.26
30-06-2025,1056,1973,53.52
01-07-2025,1057,1973,53.57
02-07-2025,1066,1974,54
03-07-2025,1054,1976,53.34
04-07-2025,1033,1980,52.17
07-07-2025,1054,1981,53.21
08-07-2025,1049,1982,52.93
09-07-2025,1032,1983,52.04
10-07-2025,1021,1984,51.46
11-07-2025,1047,1984,52.77
14-07-2025,1055,1987,53.1
15-07-2025,1001,1987,50.38
16-07-2025,958,1987,48.21
17-07-2025,928,1987,46.7
18-07-2025,965,1988,48.54
21-07-2025,969,1989,48.72
22-07-2025,972,1990,48.84
23-07-2025,972,1991,48.82
24-07-2025,975,1992,48.95
25-07-2025,1072,1992,53.82
28-07-2025,1161,1992,58.28
29-07-2025,1108,1992,55.62
30-07-2025,1097,1993,55.04
31-07-2025,1132,1993,56.8
01-08-2025,1197,1994,60.03
04-08-2025,1169,1995,58.6
05-08-2025,1181,1996,59.17
06-08-2025,1225,1997,61.34
07-08-2025,1227,1997,61.44
08-08-2025,1280,1998,64.06
11-08-2025,1277,1998,63.91
12-08-2025,1250,1998,62.56
13-08-2025,1228,1999,61.43
14-08-2025,1253,2000,62.65
18-08-2025,1226,2000,61.3
19-08-2025,1182,2002,59.04
20-08-2025,1157,2003,57.76
21-08-2025,1141,2003,56.96
22-08-2025,1170,2004,58.38
25-08-2025,1157,2004,57.73
26-08-2025,1239,2005,61.8
28-08-2025,1281,2005,63.89
29-08-2025,1285,2005,64.09
01-09-2025,1221,2005,60.9
02-09-2025,1196,2007,59.59
03-09-2025,1144,2009,56.94
04-09-2025,1172,2012,58.25
05-09-2025,1165,2012,57.9
08-09-2025,1150,2012,57.16
09-09-2025,1142,2012,56.76
10-09-2025,1111,2013,55.19
11-09-2025,1094,2014,54.32
12-09-2025,1080,2014,53.62
15-09-2025,1056,2016,52.38
16-09-2025,1009,2016,50.05
17-09-2025,983,2017,48.74
18-09-2025,979,2017,48.54
19-09-2025,962,2017,47.69
22-09-2025,1005,2017,49.83
23-09-2025,1004,2017,49.78
24-09-2025,1052,2018,52.13
25-09-2025,1096,2019,54.28
26-09-2025,1185,2019,58.69
29-09-2025,1200,2019,59.44
30-09-2025,1201,2021,59.43
01-10-2025,1137,2021,56.26
03-10-2025,1082,2021,53.54
06-10-2025,1100,2021,54.43
07-10-2025,1081,2024,53.41
08-10-2025,1090,2025,53.83
09-10-2025,1089,2027,53.72
10-10-2025,1064,2027,52.49
13-10-2025,1107,2027,54.61
14-10-2025,1158,2027,57.13
15-10-2025,1135,2032,55.86
16-10-2025,1099,2035,54
17-10-2025,1121,2036,55.06
20-10-2025,1107,2036,54.37
21-10-2025,1062,2036,52.16
23-10-2025,1052,2036,51.67
24-10-2025,1056,2036,51.87
27-10-2025,1048,2037,51.45
28-10-2025,1054,2037,51.74
29-10-2025,1007,2037,49.44
30-10-2025,1011,2037,49.63
31-10-2025,1028,2038,50.44
03-11-2025,1008,2039,49.44
04-11-2025,1054,2040,51.67
06-11-2025,1144,2040,56.08
07-11-2025,1148,2041,56.25
10-11-2025,1160,2042,56.81
11-11-2025,1176,2042,57.59
12-11-2025,1127,2042,55.19
13-11-2025,1148,2043,56.19
14-11-2025,1146,2044,56.07
17-11-2025,1134,2044,55.48
18-11-2025,1177,2044,57.58
19-11-2025,1198,2045,58.58
20-11-2025,1203,2046,58.8
21-11-2025,1266,2046,61.88
24-11-2025,1329,2046,64.96
25-11-2025,1314,2047,64.19
26-11-2025,1266,2048,61.82
27-11-2025,1265,2049,61.74
28-11-2025,1269,2050,61.9
01-12-2025,1282,2053,62.45
02-12-2025,1295,2053,63.08
03-12-2025,1328,2053,64.69
04-12-2025,1337,2053,65.12
05-12-2025,1354,2053,65.95
08-12-2025,1454,2054,70.79
09-12-2025,1410,2056,68.58
10-12-2025,1422,2056,69.16
11-12-2025,1403,2056,68.24
12-12-2025,1377,2057,66.94
15-12-2025,1363,2057,66.26
16-12-2025,1387,2059,67.36
17-12-2025,1415,2060,68.69
18-12-2025,1437,2060,69.76
19-12-2025,1389,2060,67.43
22-12-2025,1355,2060,65.78
23-12-2025,1343,2060,65.19
24-12-2025,1353,2060,65.68
26-12-2025,1365,2060,66.26
29-12-2025,1400,2060,67.96
30-12-2025,1413,2060,68.59
31-12-2025,1367,2061,66.33
01-01-2026,1363,2061,66.13
02-01-2026,1325,2061,64.29
05-01-2026,1341,2061,65.07
06-01-2026,1366,2061,66.28
07-01-2026,1352,2062,65.57
08-01-2026,1452,2063,70.38
09-01-2026,1502,2063,72.81
12-01-2026,1528,2065,74
13-01-2026,1524,2065,73.8
14-01-2026,1512,2065,73.22
15-01-2026,1512,2065,73.22
16-01-2026,1537,2065,74.43
19-01-2026,1579,2065,76.46
20-01-2026,1663,2065,80.53
21-01-2026,1693,2065,81.99
22-01-2026,1647,2065,79.76
23-01-2026,1692,2065,81.94
27-01-2026,1704,2067,82.44
28-01-2026,1659,2067,80.26
29-01-2026,1656,2068,80.08
30-01-2026,1626,2068,78.63
02-02-2026,1661,2068,80.32
03-02-2026,1568,2068,75.82
04-02-2026,1548,2070,74.78
05-02-2026,1563,2070,75.51
06-02-2026,1567,2071,75.66
09-02-2026,1487,2071,71.8
10-02-2026,1471,2071,71.03
11-02-2026,1470,2071,70.98
12-02-2026,1495,2071,72.19
13-02-2026,1544,2071,74.55
16-02-2026,1561,2071,75.37
17-02-2026,1544,2071,74.55
18-02-2026,1525,2072,73.6
19-02-2026,1543,2072,74.47
